43 30 47 36 25 37 54 39 40 69 64 12 44 38 52 28 34 51 54 38 45 44 70 58 45 29 45 81 68 28 32 54 18 52 57 68 37 40 40 22 5 70 45 2 26 45 77 69 70 51
44 28 47 37 23 38 56 40 40 69 63 11 45 40 52 30 32 49 52 36 44 44 71 57 45 29 44 80 68 27 34 53 19 51 56 66 39 42 38 23 3 71 43 4 27 43 77 71 68 53
43 26 48 37 23 37 55 39 40 70 64 9 44 42 52 32 30 47 51 37 45 44 73 55 43 28 43 78 69 28 35 54 18 49 58 68 38 43 39 22 5 70 42 6 25 41 76 69 67 54
43 25 48 36 24 36 55 38 39 69 63 9 43 41 53 33 31 47 53 37 43 45 71 57 43 27 41 76 67 30 37 54 19 49 57 66 40 44 41 22 5 70 44 7 24 39 76 70 69 56
43 25 49 35 23 34 57 39 39 68 64 11 44 41 52 32 29 46 52 39 44 47 71 59 43 29 40 78 66 31 39 52 20 51 59 67 42 42 43 20 4 69 45 9 22 40 77 69 69 57
43 25 51 33 24 34 57 40 41 70 66 9 45 43 53 31 27 47 53 38 42 46 73 57 41 30 42 76 65 29 37 53 19 49 57 65 40 40 43 19 5 69 43 9 23 40 77 67 67 57
43 24 50 31 25 34 55 40 42 68 66 11 45 43 53 33 27 48 52 40 42 45 75 57 43 28 43 76 66 28 37 51 18 51 56 66 42 41 43 21 7 67 45 7 22 40 75 69 68 57
45 26 52 30 23 36 55 39 40 69 66 13 44 45 55 31 28 48 52 41 43 46 75 55 45 27 41 76 65 28 39 49 16 50 56 66 42 39 42 21 7 69 47 9 22 41 75 70 66 56
46 24 51 31 21 36 57 39 38 69 65 13 45 44 54 29 28 50 50 39 44 47 76 56 46 28 39 77 63 27 40 48 14 49 54 64 43 40 44 23 8 68 49 10 20 41 74 68 68 54
44 23 52 31 19 36 57 39 39 67 64 14 47 45 54 29 26 48 48 41 45 45 78 56 45 29 38 76 64 26 38 46 16 50 52 62 43 40 45 21 8 67 48 9 21 40 72 66 68 56
44 22 51 32 19 36 58 41 41 68 66 12 47 45 56 28 27 50 50 39 43 47 76 56 46 27 37 78 62 25 39 48 16 51 53 60 45 39 44 20 9 65 47 9 20 42 71 65 66 55
42 22 52 32 17 35 58 42 39 66 67 12 49 44 55 28 25 49 49 39 42 47 76 58 48 27 38 79 60 24 37 48 16 50 52 61 46 37 43 19 10 67 47 8 18 42 73 67 68 54
43 22 54 32 16 33 56 42 41 65 66 10 50 42 56 27 27 51 47 41 42 47 75 60 48 27 36 80 59 22 35 47 17 48 50 59 47 39 44 19 10 68 48 10 16 42 71 66 66 54
45 20 54 31 15 33 56 41 41 64 65 12 49 42 54 25 27 53 45 43 44 47 76 59 48 25 38 78 60 20 36 47 16 46 51 58 48 41 45 19 9 70 47 11 17 41 71 66 68 56
45 18 56 32 13 35 54 43 40 65 67 11 50 41 55 23 29 53 45 44 44 45 75 59 49 25 39 79 61 22 37 48 17 48 51 58 49 42 44 19 10 71 46 10 19 41 73 68 70 57
45 20 56 31 12 37 56 43 38 64 68 13 51 39 57 22 29 53 43 45 43 46 77 61 49 26 40 78 59 22 35 47 19 49 53 57 50 41 43 18 11 72 44 11 18 39 71 67 69 59
44 18 56 33 13 35 57 45 37 66 69 15 49 39 58 24 30 54 41 44 44 47 76 59 51 25 39 79 59 22 37 47 21 49 52 55 52 40 42 20 10 70 42 13 20 41 72 66 68 61
46 18 55 33 13 36 57 43 36 65 71 13 49 39 59 25 31 54 42 46 43 47 77 60 50 23 38 78 60 22 39 47 23 48 52 53 50 42 42 21 11 70 43 11 20 41 72 66 67 61
45 18 55 31 15 38 59 41 38 67 73 14 50 40 60 24 33 54 43 44 44 45 77 61 50 21 40 76 59 20 40 45 24 48 52 52 52 41 40 23 13 68 41 12 21 42 72 65 69 60
45 19 53 33 15 36 59 43 37 66 73 14 50 42 60 22 34 55 42 43 42 44 77 63 48 20 38 78 59 20 38 47 24 49 54 51 50 43 38 22 13 66 39 12 22 42 70 67 67 58
45 21 54 33 14 35 58 45 38 64 75 16 49 41 58 21 33 56 40 41 44 43 79 64 48 18 39 77 59 21 40 48 24 48 54 53 49 41 37 21 14 64 41 11 24 41 69 67 67 56
45 20 52 34 13 34 58 44 37 66 75 18 50 40 60 20 35 56 42 40 43 43 78 64 46 17 38 78 61 22 39 47 26 48 52 51 50 43 39 21 15 62 39 9 23 39 68 68 68 57
46 21 51 32 13 33 59 42 38 66 75 17 48 42 61 20 35 57 41 38 42 42 77 64 44 18 39 77 60 24 41 48 28 48 50 52 49 45 39 21 13 62 39 7 21 39 70 66 68 57
45 23 49 32 13 34 61 43 36 66 76 17 48 43 63 21 34 55 41 36 40 42 78 62 45 20 40 77 59 22 40 47 26 49 52 51 51 43 37 22 11 60 41 5 23 39 70 64 70 59
44 21 49 33 13 36 61 42 36 67 78 19 47 44 65 22 36 57 42 38 42 44 80 62 46 18 40 75 58 24 40 45 27 50 51 49 53 41 35 23 13 60 43 7 21 39 69 64 68 61
42 23 51 33 15 35 59 40 34 65 77 21 49 45 65 23 36 55 43 37 43 42 80 63 45 20 41 77 56 25 38 44 26 49 50 47 53 39 35 23 11 59 41 6 23 40 69 65 66 60
42 23 49 32 13 34 59 40 34 65 77 21 47 44 66 24 35 53 41 36 43 42 79 63 46 19 39 79 54 24 39 42 24 51 52 47 53 37 34 21 11 61 42 8 25 41 68 67 66 59
40 22 50 30 13 36 57 40 32 65 77 22 47 45 68 23 35 51 41 36 45 41 81 65 45 21 37 81 54 26 38 40 23 50 54 49 51 37 33 19 10 62 44 10 23 40 68 67 64 60
42 22 51 29 11 34 58 42 32 64 76 23 46 46 70 24 36 50 41 38 45 41 81 64 46 20 36 79 53 27 40 42 23 51 53 48 53 38 35 18 12 64 42 11 21 41 70 67 63 59
41 21 53 29 12 36 57 41 34 66 77 24 48 44 72 22 34 52 39 37 45 42 83 66 44 21 36 77 54 29 38 44 22 53 52 50 53 37 36 19 14 63 42 11 23 42 72 68 63 58
40 19 54 30 14 34 58 43 35 68 79 25 49 42 72 21 32 51 39 36 45 40 83 68 46 20 35 79 54 27 39 44 22 53 50 51 54 35 34 19 14 64 42 12 23 42 72 66 63 56
40 21 56 32 14 33 60 44 37 68 77 24 50 42 73 20 30 50 37 36 47 42 83 66 45 21 35 80 56 27 38 45 23 51 52 52 56 33 32 18 15 62 42 12 24 40 73 64 62 56
42 23 58 30 13 31 62 46 36 69 78 22 48 40 75 19 29 48 38 34 45 42 81 68 44 23 36 78 58 26 40 47 22 50 51 54 57 34 30 20 14 60 44 10 25 39 72 64 64 55
42 24 59 29 12 29 62 45 35 70 79 24 49 38 74 18 30 47 36 33 46 44 81 66 42 24 34 79 59 24 41 45 23 51 53 53 58 32 28 20 14 59 46 11 24 38 74 62 62 57
42 24 59 27 14 30 62 47 37 70 77 25 51 37 76 20 30 49 35 31 48 43 79 66 43 26 33 78 58 26 39 44 23 49 54 55 56 33 26 22 13 59 47 9 23 40 76 62 63 57
40 26 58 25 15 31 61 45 36 68 75 25 50 38 77 19 31 51 36 30 48 44 78 68 43 28 34 77 57 27 37 43 21 47 52 56 54 35 24 23 14 60 48 9 23 38 77 63 64 57
38 24 56 24 17 32 61 47 36 66 75 23 52 36 76 18 33 52 37 29 46 46 78 70 42 29 33 77 56 27 35 45 22 48 50 57 55 35 26 23 12 62 50 7 22 39 77 61 66 55
39 24 54 25 17 30 60 48 36 68 75 24 51 36 78 16 34 52 37 29 44 44 77 72 41 30 33 78 55 26 35 43 21 48 48 58 57 33 28 21 11 64 49 9 22 37 76 59 64 54
38 25 52 26 19 29 58 46 37 70 77 26 53 38 77 15 32 54 38 27 43 43 75 73 43 28 33 76 56 24 37 43 21 47 47 56 56 35 26 19 12 63 48 9 24 36 74 57 64 53
37 26 50 24 17 30 60 47 39 70 76 25 51 40 79 17 33 56 39 25 45 41 73 75 43 29 35 76 55 25 36 41 19 45 48 58 56 34 26 17 10 64 48 9 24 34 75 57 64 54
35 25 48 22 16 29 60 46 38 71 74 23 52 40 79 15 34 58 41 23 46 39 71 77 45 28 33 78 53 23 37 43 17 45 48 58 54 33 25 15 9 64 47 7 22 35 74 59 63 54
36 23 46 21 18 30 58 45 39 71 76 24 52 42 77 17 36 57 39 24 45 38 69 77 46 30 34 77 54 24 37 41 18 46 46 56 53 35 27 13 9 66 47 8 21 35 72 60 61 53
35 21 45 22 20 28 56 44 38 69 76 24 53 41 78 17 38 56 39 23 43 39 68 77 46 31 34 79 55 24 35 42 17 46 45 54 53 33 26 12 10 64 48 7 23 37 70 62 59 55
35 20 46 22 21 27 58 42 38 68 74 26 54 43 77 15 38 57 38 21 43 41 68 78 46 33 35 80 54 26 37 42 19 44 45 53 54 35 28 11 11 62 48 8 21 37 69 61 58 54
36 21 44 22 22 25 59 40 39 68 76 27 54 44 78 14 37 56 36 20 45 40 69 80 45 32 37 78 55 24 37 40 17 43 44 51 53 35 30 11 10 63 50 9 19 36 71 59 59 56
36 21 42 24 20 26 57 39 37 67 74 26 56 43 77 16 36 56 36 21 44 38 70 79 47 30 38 76 57 25 37 38 16 42 45 49 54 35 32 10 9 64 51 10 21 37 72 60 57 55
37 20 42 26 22 25 59 37 38 65 73 24 57 43 79 15 35 58 34 20 42 40 68 80 45 31 38 77 56 24 39 37 15 43 47 48 56 34 34 9 7 62 49 11 21 35 74 61 57 56
36 18 44 26 22 25 57 37 37 64 72 25 57 43 80 17 37 56 36 18 43 42 68 78 46 32 37 78 56 25 38 37 16 41 49 46 57 34 36 11 7 60 47 10 21 34 73 63 55 55
37 19 44 24 22 27 58 35 37 66 70 25 59 45 79 15 38 57 38 16 44 42 70 76 46 32 36 76 54 25 37 37 16 42 51 46 57 36 38 11 6 60 47 8 22 36 71 61 53 53
36 17 42 26 22 25 59 34 35 65 68 25 58 44 79 17 39 57 36 15 46 42 69 77 47 33 34 76 53 23 36 35 16 43 52 44 58 36 38 12 5 60 45 9 21 34 70 61 52 51
35 18 43 25 20 26 59 36 35 66 66 23 58 44 81 15 37 58 37 17 47 40 68 77 49 31 35 75 51 23 37 37 14 42 50 44 57 37 39 11 7 59 43 11 19 34 71 59 51 51
36 17 45 26 21 25 58 34 35 64 65 23 59 42 79 14 36 58 39 15 49 40 70 78 50 29 37 73 53 25 39 36 13 41 51 46 56 35 39 10 9 57 44 11 20 35 70 60 49 49
36 15 46 27 22 25 57 35 33 66 64 24 57 44 81 14 34 60 40 14 50 38 71 79 48 28 37 74 53 23 41 37 15 39 49 45 55 37 38 9 8 55 42 13 20 34 72 59 50 50
38 17 46 25 20 26 56 35 35 68 62 23 58 45 83 13 33 58 39 14 52 40 71 80 49 29 35 74 55 23 43 37 14 41 47 47 54 37 38 9 6 53 44 12 22 34 71 60 51 48
38 16 48 26 20 27 57 37 35 70 60 21 59 46 84 11 31 58 37 16 52 40 72 81 49 27 35 72 53 25 45 37 14 40 47 47 54 37 39 10 8 52 45 10 21 32 71 58 52 49
38 17 49 24 19 25 59 37 34 68 61 19 61 47 85 11 32 58 36 16 54 41 70 81 47 27 33 70 54 26 46 39 15 40 49 47 54 37 37 9 8 52 43 11 21 34 71 58 51 48
36 19 47 26 17 23 58 38 34 66 60 21 62 46 85 11 34 59 34 15 52 43 70 79 45 25 32 72 54 24 46 38 14 38 47 49 55 35 37 9 7 50 41 10 22 33 71 59 52 50
38 21 46 26 19 25 59 40 34 68 58 20 61 47 84 9 35 57 35 17 53 42 70 81 46 24 32 72 56 26 45 36 16 40 45 48 57 36 37 10 5 50 43 12 21 31 73 57 53 52
36 19 48 28 19 24 58 41 35 70 56 20 63 46 84 9 34 59 36 15 54 41 70 82 47 25 33 71 56 26 46 36 15 40 45 47 56 38 39 10 5 52 43 12 23 30 72 57 55 54
35 21 49 27 18 24 58 43 35 71 55 20 64 44 84 7 33 61 34 14 56 39 71 81 49 24 31 70 54 26 48 35 14 39 47 45 57 36 40 8 4 52 42 12 23 28 70 56 55 52
